game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Company of Heroes 2: Complete Edition,2013-06-01,2020-09-01,2021-09-01,80,Archaic Entertainment,Archaic Entertainment,PC
Disgaea 4 Complete+,2019-10-01,2020-09-01,2021-09-01,84,NIS America,Nippon Ichi Software,PC
Hotshot Racing,2020-09-01,2020-09-01,2021-09-01,77,Curve Digital,"Sumo Digital, Lucky Mountain Games",Xbox
The Dark Crystal: Age of Resistance Tactics,2020-02-01,2020-09-01,2021-09-01,63,"Netflix, En Masse Entertainment","Krafton, BonusXP",Xbox / PC
Thronebreaker: The Witcher Tales,2018-10-01,2020-06-01,2021-09-01,85,"CD PROJEKT RED, CD PROJEKT","CD PROJEKT RED, CD PROJEKT",Xbox
Red Dead Online,2018-11-01,2021-05-01,2021-09-01,85,Rockstar Games,Rockstar Games,Xbox
Star Wars Battlefront (Classic),2017-11-01,2021-03-01,2021-09-01,76,"Electronic Arts, Disney Interactive, LucasArts Entertainment","Electronic Arts DICE, Pandemic Studios, Uprise",PC
Star Wars Battlefront II (Classic),2005-11-01,2021-03-01,2021-09-01,78,"Electronic Arts, Disney Interactive, LucasArts Entertainment","Electronic Arts DICE, Pandemic Studios, Uprise",PC
Star Wars Republic Commando,2005-02-01,2021-03-01,2021-09-01,78,"Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
The Escapists 2,2017-08-01,2019-11-01,2021-09-01,75,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",PC
Vambrace: Cold Soul,2019-05-01,2019-11-01,2021-09-01,66,"Headup Games, Devespresso Games",Devespresso Games,PC
Yooka-Laylee,2017-04-01,2019-10-01,2021-09-01,75,Team17 Digital,"Team17 Digital, Playtonic Games",PC
Garou: Mark of the Wolves,1998-12-31,2021-08-01,2021-08-01,,"SNK, HAMSTER, Co.","DotEmu, SNK",XB360/OG Xbox
Darksiders III,2018-11-27,2021-08-01,2021-08-01,65,THQ Nordic,"THQ Nordic, Gunfire Games",XB1/Series X|S
NBA 2K21,2020-09-01,2021-03-01,2021-08-01,74,2K Games,"Visual Concepts, 2K Sports",Xbox
Double Kick Heroes,2020-08-01,2020-08-01,2021-08-01,76,"Plug In Digital, Headbang Club, Plug-In Digital",Headbang Club,Xbox / PC
Stranger Things 3: The Game,2019-07-01,2020-04-01,2021-08-01,62,"Netflix, BonusXP","Netflix, BonusXP, BONUS XP, InvertedEarthTheory",Xbox / PC
Blair Witch,2019-08-01,2019-08-01,2021-08-01,66,"Bloober Team, Lionsgate",Bloober Team,Xbox / PC
Pyre,2017-07-01,2021-03-01,2021-08-01,82,Supergiant Games,Supergiant Games,PC
Dear Esther: Landmark Edition,2012-02-01,2021-03-01,2021-08-01,68,The Chinese Room,"The Chinese Room, Robert Briscoe",PC
Mugsters,2018-07-01,2021-03-01,2021-08-01,75,Team17 Digital,"Team17 Digital, Reinkout",PC
Nex Machina,2017-06-01,2021-03-01,2021-08-01,84,Housemarque,Housemarque,PC
Overcooked: Gourmet Edition,2017-06-01,2021-03-01,2021-08-01,81,Team17 Digital,"Team17 Digital, Ghost Town Games",PC
Renowned Explorers: International Society,2015-09-01,2021-03-01,2021-08-01,72,Abbey Games,Abbey Games,PC
The Escapists,2015-02-01,2021-03-01,2021-08-01,71,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",PC
Madden NFL 19,2018-08-01,2020-11-01,2021-08-01,81,,Electronic Arts,Xbox / PC
Yoku's Island Express,2018-05-01,2019-08-01,2021-08-01,83,"Team17 Digital, Villa Gorilla","Team17 Digital, Villa Gorilla",PC
Vampyr,2018-06-01,2019-03-01,2021-08-01,71,Focus Home Interactive,DONTNOD Entertainment,PC
Lost Planet 3,2013-08-26,2021-08-01,2021-08-01,60,Capcom,"Capcom U.S.A, Spark Unlimited",XB360/OG Xbox
Rock of Ages 3: Make & Break,2020-07-21,2021-07-01,2021-08-01,69,Modus Games,"ACE Team, Giant Monkey Robot",XB1/Series X|S
Don't Starve: Giant Edition,2014-09-01,2020-08-01,2021-08-01,75,Klei Entertainment,"Klei Entertainment, Capy Games",Xbox / PC
Crossing Souls,2018-02-01,2020-08-01,2021-08-01,70,Devolver Digital,"Devolver Digital, Fourattic",PC
Final Fantasy VII,1997-01-01,2020-08-01,2021-08-01,92,Square Enix,Square Enix,Xbox / PC
Darksiders Genesis,2019-12-01,2020-08-01,2021-08-01,77,THQ Nordic,Airship Syndicate,Xbox / PC
Train Sim World 2020,2018-07-01,2020-03-01,2021-08-01,76,,,Xbox / PC
Ape Out,2019-02-01,2019-08-01,2021-08-01,83,Devolver Digital,"Devolver Digital, Gabe Cuzzillo, Gabe Cuzillo",PC
Midway Arcade Origins,2012-11-06,2021-07-01,2021-07-01,,Warner Bros. Interactive,Backbone Entertainment,XB360/OG Xbox
Planet Alpha,2018-09-03,2021-07-01,2021-07-01,71,Team17 Digital,"Team17 Digital, Planet Alpha ApS",XB1/Series X|S
It Lurks Below,2019-05-01,2020-08-01,2021-07-01,45,Graybeard Games,Graybeard Games,Xbox / PC
UnderMine,2019-08-01,2020-08-01,2021-07-01,80,"Adam McLellan, Thorium Entertainment","Adam McLellan, Ricardo Chirino, Thorium Entertainment",Xbox / PC
The Touryst,2019-11-01,2020-07-01,2021-07-01,79,Shin'en Multimedia,Shin'en Multimedia,Xbox / PC
Conker: Live & Reloaded,2005-06-21,2021-07-01,2021-07-01,78,Microsoft Studios,Rare,XB360/OG Xbox
Shadows: Awakening,2018-08-31,2021-06-01,2021-07-01,73,Kalypso Media,"Kalypso Media, Games Farm",XB1/Series X|S
Endless Space 2: Deluxe Edition,2017-05-01,2020-07-01,2021-07-01,80,SEGA,Amplitude Studios,PC
Downwell,2015-10-01,2019-08-01,2021-07-01,81,"Devolver Digital, GHI Media","Devolver Digital, Moppin",PC
CrossCode,2015-05-01,2019-06-01,2021-07-01,86,"WhisperGames, Deck13, Deck 13",Radical Fish Games,Xbox / PC
EA Sports UFC,2014-06-01,2020-11-01,2021-07-01,70,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
EA Sports UFC 2,2016-03-01,2020-11-01,2021-07-01,76,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
Injustice: Gods Among Us,2013-04-03,2021-06-01,2021-06-01,80,Warner Bros. Interactive,"Warner Bros. Interactive, NetherRealm Studios",XB360/OG Xbox
The King's Bird,2018-08-23,2021-06-01,2021-06-01,,Graffiti Games,"Serenity Forge, Graffiti Games",XB1/Series X|S
Out of the Park Baseball 21,2020-03-01,2020-07-01,2021-06-01,87,Out of the Park Developments,Out of the Park Developments,PC
SoulCalibur VI,2018-10-01,2020-07-01,2021-06-01,84,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, NAMCO",Xbox
MISTOVER,2019-10-01,2020-04-01,2021-06-01,60,KRAFTON,Krafton,PC
Battle Chasers: Nightwar,2017-10-01,2019-06-01,2021-06-01,84,"THQ Nordic, Nordic Games, www.handy-games.com","THQ Nordic, Handy Games, Airship Syndicate",Xbox / PC
The Messenger,2018-08-01,2019-06-01,2021-06-01,83,Devolver Digital,Sabotage,Xbox / PC
Monster Hunter: World,2018-01-01,2019-04-01,2021-06-01,90,Capcom,"Capcom, Capcom U.S.A",Xbox
Marvel vs. Capcom: Infinite,2017-09-01,2019-04-01,2021-06-01,77,Capcom,"Capcom, Capcom U.S.A",Xbox / PC
NeoGeo Battle Coliseum,2010-06-09,2021-06-01,2021-06-01,65,SNK,SNK,XB360/OG Xbox
Dungeons 3,2017-10-12,2021-05-01,2021-06-01,74,Kalypso Media,"Kalypso Media, Realmforge Studios",XB1/Series X|S
Observation,2019-05-01,2020-06-01,2021-06-01,79,Devolver Digital,"Devolver Digital, No Code",Xbox / PC
West of Dead,2020-06-01,2020-06-01,2021-06-01,71,Raw Fury,Upstream Arcade,Xbox / PC
Ace Combat 7: Skies Unknown,2019-01-01,2020-03-01,2021-06-01,79,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, Project Aces",Xbox
Night Call,2019-07-01,2019-07-01,2021-06-01,68,Raw Fury,"Monkey Moon, Black Muffin, BlackMuffin Studio",Xbox / PC
Wizard of Legend,2018-05-01,2019-06-01,2021-06-01,79,"Humble Bundle, Contingent99","Humble Bundle, Contingent99",Xbox / PC
Tropico 4,2011-08-24,2021-05-01,2021-05-01,78,Kalypso Media,"Feral Interactive, Haemimont Games",XB360/OG Xbox
Kingdom Hearts HD I.5 + II.5 ReMix,2017-03-01,2020-06-01,2021-05-01,88,Square Enix,Square Enix,Xbox
Kingdom Hearts HD II.8 Final Chapter Prologue,2017-01-01,2020-06-01,2021-05-01,82,Square Enix,Square Enix,Xbox
Broforce,2015-10-01,2019-06-01,2021-05-01,83,Devolver Digital,"Devolver Digital, Free Lives",PC
Void Bastards,2019-05-01,2019-05-01,2021-05-01,75,"Humble Games, Humble Bundle",Blue Manchu,Xbox / PC
Surviving Mars,2018-03-01,2019-05-01,2021-05-01,76,Paradox Interactive,"Haemimont Games, Paradox Interactive",Xbox / PC
Armello,2015-09-01,2021-05-01,2021-05-01,75,League of Geeks,League of Geeks,XB1/Series X|S
Assetto Corsa,2014-12-01,2020-12-01,2021-05-01,63,"505 Games, Kunos Simulazioni","505 Games, Kunos Simulazioni",Xbox
Detention,2017-01-01,2021-03-01,2021-05-01,83,"Coconut Island Games, RedCandleGames, Red Candle Games","RedCandleGames, Coconut Island dba Shanghai Kena Information Technology Co",PC
Lego Batman,2008-09-23,2021-05-01,2021-05-01,80,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",XB360/OG Xbox
Truck Racing Championship,2019-07-18,2021-04-01,2021-05-01,67,Bigben Interactive,"Neopica, N-Racing",XB1/Series X|S
Battlefleet Gothic: Armada II,2019-01-01,2020-06-01,2021-05-01,77,Focus Home Interactive,Tindalos Interactive,PC
Dungeon of the Endless,2014-10-01,2020-06-01,2021-05-01,79,"Playdigious, Amplitude Studios",Amplitude Studios,Xbox / PC
Plebby Quest: The Crusades,2020-04-01,2020-05-01,2021-05-01,84,NEOWIZ,PiedPipers Team,PC
Alan Wake,2010-05-01,2020-05-01,2021-05-01,83,"Microsoft Studios, THQ Nordic, Remedy Entertainment",Remedy Entertainment,Xbox / PC
Final Fantasy IX,2000-07-01,2020-05-01,2021-05-01,85,"Electronic Arts, Square Enix, Square","Square Enix, Sony Interactive Entertainment, Square, GUILD STUDIO, Guld Studio, Silicon Studio Thailand",Xbox / PC
Hotline Miami,2012-10-01,2019-06-01,2021-05-01,85,Devolver Digital,"Devolver Digital, Dennaton Games",PC
FIFA 15,2014-09-01,2020-11-01,2021-05-01,82,Electronic Arts,Electronic Arts Canada,Xbox / PC
FIFA 16,2015-09-01,2020-11-01,2021-05-01,84,Electronic Arts,"Electronic Arts, Electronic Arts Canada",Xbox / PC
FIFA 17,2016-09-01,2020-11-01,2021-05-01,84,Electronic Arts,Electronic Arts Canada,Xbox / PC
FIFA 18,2017-09-01,2020-11-01,2021-05-01,83,Electronic Arts,"Electronic Arts, Electronic Arts Canada",Xbox / PC
NBA LIVE 15,2014-10-01,2020-11-01,2021-05-01,53,Electronic Arts,Electronic Arts,Xbox
NBA LIVE 18: The One Edition,2017-09-01,2020-11-01,2021-05-01,72,"Electronic Arts, EA SPORTS","Electronic Arts Canada, Team Fusion",Xbox
Hard Corps: Uprising,2011-02-16,2021-04-01,2021-04-01,,Konami,"Konami Digital Entertainment, Arc System Works, Arc System Works Co.",XB360/OG Xbox
Vikings: Wolves of Midgard,2017-03-23,2021-04-01,2021-04-01,66,Kalypso Media,"Kalypso Media, Games Farm",XB1/Series X|S
Fractured Minds,2019-11-01,2020-05-01,2021-04-01,86,Wired Productions,"EmilyMGames, Emily M Games",Xbox
Endless Legend,2014-09-01,2020-05-01,2021-04-01,82,SEGA,Amplitude Studios,PC
Levelhead,2019-04-01,2020-04-01,2021-04-01,82,Butterscotch Shenanigans,Butterscotch Shenanigans,Xbox / PC
Moving Out,2020-04-01,2020-04-01,2021-04-01,78,Team17 Digital,"SMG Studio, Devm Games",Xbox / PC
Thumper,2016-10-01,2019-06-01,2021-04-01,86,Drool,Drool,PC
For The King,2018-02-01,2019-05-01,2021-04-01,87,"Curve Digital, IronOak Games","Curve Digital, IronOak Games",Xbox / PC
Bomber Crew,2017-10-01,2018-07-01,2021-04-01,75,Curve Digital,"Curve Digital, Runner Duck",Xbox / PC
Madden NFL 15,2014-08-01,2020-11-01,2021-04-01,80,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 16,2015-08-01,2020-11-01,2021-04-01,84,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 17,2016-08-01,2020-11-01,2021-04-01,83,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 18,2017-08-01,2020-11-01,2021-04-01,82,Electronic Arts,Electronic Arts,Xbox
Madden NFL 25,2013-08-01,2020-11-01,2021-04-01,73,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon, Electronic Arts Sports",Xbox
NHL 18,2017-09-01,2020-11-01,2021-04-01,77,Electronic Arts,Electronic Arts,Xbox
NHL 19,2018-09-01,2020-11-01,2021-04-01,82,Electronic Arts,Electronic Arts,Xbox
Dark Void,2010-01-19,2021-04-01,2021-04-01,57,Capcom,Airtight Games,XB360/OG Xbox
Vicious Attack Llama Apocalypse,2018-03-16,2021-03-01,2021-04-01,,RogueCode,roguecode,XB1/Series X|S
Deliver Us the Moon,2019-10-01,2020-04-01,2021-04-01,75,"Wired Productions, KeokeN Interactive",KeokeN Interactive,Xbox / PC
Gato Roboto,2019-05-01,2020-04-01,2021-04-01,79,Devolver Digital,doinksoft,Xbox / PC
Wargroove,2019-02-01,2019-05-01,2021-04-01,81,Chucklefish,Chucklefish,Xbox / PC
Port Royale 3,2012-02-05,2021-03-01,2021-03-01,55,Kalypso Media,"Kalypso Media, Gaming Minds Studios, Gaming Minds",XB360/OG Xbox
Warface: Breakout,2020-05-26,2021-03-01,2021-03-01,,My.Com,Allods Team,XB1/Series X|S
HyperDot,2020-01-01,2020-04-01,2021-03-01,73,GLITCH,Tribe Games,Xbox / PC
Machinarium,2009-10-01,2020-04-01,2021-03-01,85,Amanita Design,Amanita Design,PC
Apotheon,2015-02-01,2021-03-01,2021-03-01,78,"Alientrap, Alientrap Games",Alientrap,PC
Mutant Year Zero: Road to Eden,2018-12-01,2021-03-01,2021-03-01,78,Funcom,"The Bearded Ladies, Funcom Oslo A/S, The Bearded Ladies Consulting",PC
Shift Quantum,2018-05-01,2021-03-01,2021-03-01,78,"Plug In Digital, Fishing Cactus, Red Panda Interactive","Fishing Cactus, Red Panda Interactive",PC
Star Wars Episode I: Racer,1999-04-01,2021-03-01,2021-03-01,63,"Nintendo, Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
Star Wars Galactic Battlegrounds: Saga,2001-11-01,2021-03-01,2021-03-01,82,LucasArts Entertainment,Ensemble Studios,PC
Star Wars Jedi Knight: Mysteries of the Sith,1998-02-01,2021-03-01,2021-03-01,83,"Activision Blizzard, Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
Star Wars Rebellion,1998-02-01,2021-03-01,2021-03-01,87,"Disney Interactive, LucasArts Entertainment","Lucasfilm, Coolhand Interactive",PC
Star Wars Rogue Squadron 3D,1998-12-01,2021-03-01,2021-03-01,76,"Disney Interactive, LucasArts Entertainment","LucasArts Entertainment, Lucasfilm, Factor 5",PC
Star Wars Shadows of the Empire,1996-12-01,2021-03-01,2021-03-01,78,"Nintendo, Disney Interactive, LucasArts Entertainment","LucasArts Entertainment, Lucasfilm",PC
Star Wars Starfighter,2001-02-01,2021-03-01,2021-03-01,71,"Disney Interactive, LucasArts Entertainment","Sony Interactive Entertainment, LucasArts Entertainment, Lucasfilm, Secret Level",PC
Star Wars X-Wing Alliance,1999-02-01,2021-03-01,2021-03-01,83,LucasArts Entertainment,Totally Games,PC
Star Wars Dark Forces,1995-02-01,2021-03-01,2021-03-01,75,"Disney Interactive, LucasArts Entertainment","Sony Interactive Entertainment, LucasArts Entertainment, Lucasfilm",PC
Into the Breach,2018-02-01,2019-06-01,2021-03-01,90,Subset Games,Subset Games,PC
Snake Pass,2017-03-01,2018-09-01,2021-03-01,74,Sumo Digital,Sumo Digital,PC
Hue,2016-08-01,2017-09-01,2021-03-01,79,"Curve Digital, Serkan Binici","Curve Digital, Serkan Binici, Fiddlesticks Games, Fiddlesticks",PC
Metal Slug 3,2000-03-23,2021-03-01,2021-03-01,,"SNK, D4 Enterprise","DotEmu, SNK",XB360/OG Xbox
Dandara: Trials of Fear Edition,2018-02-06,2021-02-01,2021-03-01,75,Raw Fury,"Raw Fury, Long Hat House",XB1/Series X|S
Alvastia Chronicles,2019-02-01,2020-04-01,2021-03-01,80,KEMCO,"KEMCO, Exe Create",Xbox / PC
Astrologaster,2019-05-01,2020-03-01,2021-03-01,74,"Application Systems Heidelberg, Nyamyam",Nyamyam,PC
The Witcher 3: Wild Hunt,2015-05-01,2019-12-01,2021-03-01,91,CD PROJEKT RED,CD PROJEKT RED,Xbox
Lost Planet 2,2010-05-11,2021-02-01,2021-02-01,63,Capcom,Capcom,XB360/OG Xbox
Gears 5,2019-09-10,2021-02-01,2021-02-01,83,"Microsoft Studios, Xbox Game Studios",The Coalition,XB1/Series X|S
Resident Evil,2002-03-22,2021-02-01,2021-02-01,88,Capcom,Capcom,XB1/Series X|S
The Jackbox Party Pack 4,2017-10-01,2020-09-01,2021-02-01,84,Jackbox Games,Jackbox Games,Xbox
Mother Russia Bleeds,2016-09-01,2020-03-01,2021-02-01,70,Devolver Digital,"Devolver Digital, Le Cartel Studio",PC
Momodora: Reverie Under the Moonlight,2016-03-01,2019-06-01,2021-02-01,77,"AGM PLAYISM, Playism, Active Gaming Media, DANGEN Entertainment","ACTIVE GAMING MEDIA, Bombservice, rdein",Xbox / PC
Shadows of the Damned,2011-06-01,2020-11-01,2021-02-01,76,Electronic Arts,"Electronic Arts, Grasshopper Manufacture",Xbox
Indiana Jones and the Emperor's Tomb,2003-03-25,2021-02-01,2021-02-01,69,"Disney Interactive, LucasArts Entertainment","Double Helix Games, The Collective",XB360/OG Xbox
Dead Rising,2006-08-08,2021-01-01,2021-02-01,82,Capcom,"Capcom, Capcom U.S.A",XB1/Series X|S
Ninja Gaiden II,2008-06-01,2020-02-01,2021-02-01,81,Tecmo,"Team NINJA, Tecmo",Xbox
World of Horror (Game Preview),2020-02-01,2020-02-01,2021-02-01,80,Ysbryd Games,panstasz,PC
de Blob,2008-09-01,2019-02-01,2021-02-01,72,"THQ Nordic, THQ, Nordic Games","THQ Nordic, Blue Tongue Entertainment",Xbox
Breakdown,2004-03-16,2021-01-01,2021-01-01,71,Bandai Namco Entertainment,NAMCO,XB360/OG Xbox
Little Nightmares,2017-04-27,2021-01-01,2021-01-01,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US, Playdigious","BANDAI NAMCO Entertainment America, Playdigious, Tarsier Studios",XB1/Series X|S
Reigns: Game of Thrones,2018-10-01,2020-02-01,2021-01-01,84,"Devolver Digital, GHI Media","Devolver Digital, Nerial",PC
Death Squared,2017-03-01,2020-02-01,2021-01-01,80,SMG Studio,SMG Studio,Xbox
Death's Gambit,2018-08-01,2020-02-01,2021-01-01,71,Adult Swim Games,"Adult Swim, White Rabbit",PC
Final Fantasy XV,2016-11-01,2020-02-01,2021-01-01,83,Square Enix,Square Enix,Xbox / PC
Fishing Sim World: Pro Tour,2018-09-01,2020-01-01,2021-01-01,70,,Dovetail Games,Xbox / PC
Sea Salt,2019-10-01,2020-01-01,2021-01-01,68,YCJY Games,"YCJY Games, YCJY",Xbox / PC
Bleed 2,2017-02-08,2020-12-01,2021-01-01,83,"Digerati, Ian Campbell","Digerati Distribution, Ian Campbell, BOOTDISK REVOLUTION, BootdiskRevolution",XB1/Series X|S
The King of Fighters XIII,2011-11-18,2021-01-01,2021-01-01,,"Atlus, SNK","SNK, Atlus U.S.A",XB360/OG Xbox
Tekken 7,2015-03-01,2020-01-01,2021-01-01,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
Sword Art Online: Fatal Bullet,2018-02-01,2020-01-01,2021-01-01,72,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, DIMPS",Xbox
FTL: Faster Than Light,2012-09-01,2020-01-01,2021-01-01,84,Subset Games,Subset Games,PC
Stacking,2011-02-07,2020-12-01,2020-12-01,80,"THQ Nordic, THQ, Double Fine Productions","THQ Nordic, Double Fine Productions",XB360/OG Xbox
The Raven Remastered,2018-03-12,2020-12-01,2020-12-01,,"THQ Nordic, Nordic Games","THQ Nordic, KING Art",XB1/Series X|S
Football Manager 2020,2019-11-01,2020-04-01,2020-12-01,84,SEGA,Sports Interactive,PC
Farming Simulator 17,2016-10-01,2019-01-01,2020-12-01,65,Focus Home Interactive,"Focus Home Interactive, Giants Software",Xbox / PC
Mortal Kombat X,2015-04-01,2018-12-01,2020-12-01,86,Warner Bros. Interactive,"Warner Bros. Interactive, NetherRealm Studios, High Voltage Software",Xbox
Saints Row: Gat Out of Hell,2015-01-20,2020-12-01,2020-12-01,66,Deep Silver,"Deep Silver, Volition, High Voltage Software",XB360/OG Xbox
Swimsanity!,2019-09-30,2020-11-01,2020-12-01,,Decoy Games,Decoy Games,XB1/Series X|S
Infinifactory,2015-06-01,2019-12-01,2020-12-01,85,Zachtronics,Zachtronics,PC
Untitled Goose Game,2019-09-01,2019-12-01,2020-12-01,81,Panic,House House,Xbox
Pathologic 2,2019-05-01,2019-12-01,2020-12-01,67,"tinyBuild, Ice-Pick Lodge",Ice-Pick Lodge,Xbox / PC
Ticket to Ride,2008-06-01,2019-12-01,2020-12-01,70,"Microsoft Studios, Asmodee Digital, Days of Wonder, Marmalade Game Studio","Plug In Digital, Asmodee Digital, Days of Wonder, Marmalade Game Studio, Next Level Games",Xbox / PC
Naruto to Boruto: Shinobi Striker,2018-08-01,2019-12-01,2020-12-01,60,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Soleil",Xbox
Age of Wonders: Planetfall,2019-08-01,2019-11-01,2020-12-01,85,Paradox Interactive,"Triumph Studios, Paradox Interactive",Xbox / PC
The Turing Test,2016-08-01,2019-06-01,2020-12-01,80,"Square Enix, Bulkhead Interactive",Bulkhead Interactive,Xbox / PC
MudRunner,2017-10-01,2018-12-01,2020-12-01,72,Focus Home Interactive,"Saber Interactive, Focus Home Interactive",Xbox / PC
Metro: Last Light Redux,2014-08-01,2017-09-01,2020-12-01,88,"Deep Silver, Koch Media, FISHLABS","Deep Silver, 4A Games, Fishlabs Entertainment",PC
eFootball PES 2020,2019-09-01,2019-12-01,2020-12-01,82,Konami,Konami Digital Entertainment,Xbox
Demon's Tilt,2019-01-01,2019-12-01,2020-12-01,70,FLARB,"WIZNWAR, FLARB",Xbox / PC
Wandersong,2018-09-01,2019-12-01,2020-12-01,82,"Humble Bundle, Greg Lobanov, Dumb and Fat Games","Humble Bundle, Dumb and Fat Games, Greg Lobanov",Xbox / PC
Faeria,2016-02-01,2019-12-01,2020-12-01,81,"Versus Evil, Abrakam","Abrakam, Abrakam Entertainment",PC
Hatoful Boyfriend,2011-07-01,2019-06-01,2020-12-01,68,"Devolver Digital, GHI Media","Devolver Digital, Mediatonic, The Irregular, Hato Moa",PC
Absolver,2017-08-01,2019-01-01,2020-12-01,62,Devolver Digital,"Devolver Digital, Sloclap",Xbox
Dead Island: Definitive Edition,2016-05-01,2017-07-01,2020-12-01,67,Deep Silver,"Deep Silver, Techland",Xbox
Lego Indiana Jones,2007-01-01,2020-11-01,2020-11-01,78,"Disney Interactive, LucasArts Entertainment","Traveller's Tales, LucasArts Entertainment",XB360/OG Xbox
Aragami: Shadow Edition,2025-05-20,2020-11-01,2020-11-01,,GSC Game World,GSC Game World,XB1/Series X|S
Darksiders III,2018-11-01,2019-11-01,2020-11-01,69,THQ Nordic,"THQ Nordic, Gunfire Games",Xbox / PC
Munchkin: Quacked Quest,2019-11-01,2019-11-01,2020-11-01,40,Asmodee Digital,Asmodee Digital,Xbox / PC
Tracks: The Train Set Game,2017-09-01,2019-11-01,2020-11-01,69,,Dr. Whoop,Xbox / PC
The Talos Principle,2014-12-01,2019-11-01,2020-11-01,72,"Devolver Digital, GHI Media, Croteam","Devolver Digital, Croteam",Xbox / PC
